"zone","acres","sqft","yearbuilt","bedrooms","bathrooms","halfbaths","multibuilding","style","saledate1","saleprice1","saledate2","saleprice2","saledate3","saleprice3","saledate4","saleprice4","saledate5","saleprice5"
"RM2",0.11,1796,1990,6,2,0,FALSE,"2 Family","2017",0,"2007",0,"1990",125000,NA,NA,NA,NA
"RM2",0.13,1635,1900,5,2,0,FALSE,"2 Family","2006",205000,"2004",145000,"2003",30000,"1999",45000,"1992",37500
"RM2",0.08,1144,1920,4,1,1,FALSE,"Colonial","2010",49000,"2010",0,"2009",0,"2000",0,"2000",105000
"RM2",0.08,1901,1900,5,2,0,FALSE,"Colonial","2000",105000,NA,NA,NA,NA,NA,NA,NA,NA
"RM2",0.07,1453,1900,3,1,1,FALSE,"Cape Cod","2013",105000,"1999",0,"1999",0,"1999",0,"1986",89000
"RM2",0.43,4025,1920,6,3,0,FALSE,"3 Family","2005",275000,"1987",134000,NA,NA,NA,NA,NA,NA
"RM2",0.32,2724,1900,3,3,0,FALSE,"2 Family","2004",0,"2003",70000,"1980",0,NA,NA,NA,NA
"RM2",0.36,3636,1900,4,2,1,FALSE,"2 Family","2013",69300,"2013",0,"2004",0,"2003",25000,"2000",0
"RM2",0.23,2887,1900,2,2,0,FALSE,"2 Family","2016",0,"2016",80000,"1988",0,NA,NA,NA,NA
"RM2",0.17,2072,1900,4,2,0,FALSE,"Colonial","2018",0,"2018",130000,"2017",0,"2016",115000,"2010",0
"RM2",0.11,1160,1983,3,1,1,FALSE,"Colonial","2004",115000,NA,0,NA,NA,NA,NA,NA,NA
"RM2",0.06,1984,1900,4,2,0,FALSE,"2 Family","1995",12100,"1994",0,NA,NA,NA,NA,NA,NA
"RM2",0.13,2952,1900,7,4,1,FALSE,"4 Family","2011",175000,"2007",0,"2003",130000,"2001",114000,"2000",22250
"RM2",0.19,3648,1900,6,2,0,FALSE,"2 Family","1997",30000,"1990",0,NA,NA,NA,NA,NA,NA
"RM2",0.14,3364,1900,4,2,0,FALSE,"2 Family","2001",68000,NA,0,NA,NA,NA,NA,NA,NA
"RM2",0.13,3150,1900,5,2,0,FALSE,"2 Family","2017",0,"2013",0,"2001",0,"1998",80000,"1998",51077
"RM2",0.1,1480,1900,4,2,0,FALSE,"2 Family","1997",5000,"1994",19000,NA,NA,NA,NA,NA,NA
"RM2",0.1,3326,1900,6,3,0,FALSE,"3 Family","2012",0,"1996",0,"1996",0,"1995",0,"1987",130000
"RM2",0.11,3594,1918,8,4,0,FALSE,"4 Family","2017",0,"2013",0,"2011",0,"2002",0,"2001",32500
"RM2",0.08,3446,1900,5,3,0,FALSE,"3 Family","2009",0,"2007",0,"2005",162000,"2003",0,"2003",130000
"RM2",0.12,3567,1900,6,3,0,FALSE,"3 Family","2013",0,"2000",120000,"2000",0,"1999",23000,"1999",23000
"RM2",0.1,2028,2013,3,2,1,FALSE,"Contemporary","2015",140000,"2013",0,"2000",0,"1993",28300,"1990",127000
"RM2",0.1,3360,1900,8,4,0,FALSE,"2 Family","2007",0,"2007",221800,"1994",15000,NA,NA,NA,NA
"RM2",0.1,5448,1918,0,0,0,FALSE,"Mix Ret Apt","2017",0,"2016",0,"2016",275000,"2010",0,"2006",0
"RM2",0.11,2266,1989,5,2,0,FALSE,"2 Family","2006",0,"2002",103000,"2002",0,"1989",117000,NA,NA
"RM2",0.11,2266,1989,3,2,0,FALSE,"2 Family","2003",127000,"2002",89100,"2001",0,"1989",117000,NA,NA
"RM2",0.19,4304,1974,8,4,0,FALSE,"4 Family","2017",144000,"1999",36000,"1996",0,"1985",0,NA,NA
"RM2",0.17,1797,1900,4,1,1,FALSE,"Colonial","2014",146000,"1990",113000,NA,NA,NA,NA,NA,NA
"RM2",0.11,3656,1900,6,2,0,FALSE,"2 Family","2017",0,"2017",0,"2017",115000,"2016",0,"2006",180000
"RM2",0.11,4976,1925,8,4,0,FALSE,"4 Family","2007",329900,"2003",0,"2002",0,"2002",0,"1986",85000
"RM2",0.11,3531,1900,6,3,0,FALSE,"3 Family","2012",0,"1995",64000,"1995",12500,"1994",0,NA,NA
"RM2",0.11,3043,1900,5,3,0,FALSE,"3 Family","2005",0,"2002",136000,"2002",22000,"1976",0,NA,NA
"RM2",0.09,3118,1926,6,3,0,FALSE,"3 Family","2015",0,"2013",0,"2013",105000,"2003",105000,"1999",0
"RM2",0.1,3271,1905,7,3,0,FALSE,"3 Family","2013",0,"2002",137000,"2001",30200,"1978",0,NA,NA
"RM2",0.08,2572,1910,5,3,0,FALSE,"3 Family","2007",1e+05,"1998",0,"1995",0,"1994",0,NA,NA
"RM2",0.08,1952,1910,4,2,0,FALSE,"2 Family","2010",61000,"2010",0,"2001",120000,"2001",35000,"2000",64110
"RM2",0.09,1238,1910,2,1,1,FALSE,"Colonial","2006",0,"1995",56000,"1994",12000,NA,NA,NA,NA
"RM2",0.07,1450,1895,5,2,0,FALSE,"2 Family","2013",105000,"2011",55000,"2004",0,"2004",0,"2003",0
"RM2",0.06,1064,1989,2,2,1,FALSE,"Colonial","2005",85000,"2001",15000,"2001",0,"1987",0,NA,NA
"RM2",0.18,4730,1900,8,4,0,FALSE,"4 Family","2012",0,"2012",110000,"2006",0,"2006",3e+05,"2005",0
"RM2",0.23,2860,1890,5,3,0,FALSE,"2 Family","2016",132300,"2016",0,"2008",221500,"2008",158000,"2003",0
"RM2",0.09,2898,1890,4,2,0,FALSE,"2 Family","2004",145000,"2002",1000,"2001",0,NA,0,NA,NA
"RM2",0.18,3128,1910,7,3,0,FALSE,"2 Family","2006",160000,"2003",1000,"2002",15200,"1987",66500,NA,NA
"RM2",0.2,0,NA,0,0,0,FALSE,"Outbuildings","1979",13000,NA,NA,NA,NA,NA,NA,NA,NA
"RM2",0,836,1906,0,0,0,FALSE,"Med Offc Cndo","1996",30000,"1989",93632,NA,NA,NA,NA,NA,NA
"RM2",0,748,1906,0,0,0,FALSE,"Med Offc Cndo","2012",0,"2012",0,"1998",120000,"1995",0,"1995",0
"RM2",0,1423,1906,0,0,0,FALSE,"Med Offc Cndo","2012",0,"2012",0,"1998",120000,"1995",0,"1995",0
"RM2",0,842,1906,0,0,0,FALSE,"Med Offc Cndo","2012",0,"2012",0,"1998",120000,"1995",0,"1995",0
"RM2",0,872,1906,0,0,0,FALSE,"Med Offc Cndo","2012",0,"1999",40500,"1988",88944,NA,NA,NA,NA
"RM2",0,1701,1906,0,0,0,FALSE,"Med Offc Cndo","2012",0,"1999",0,"1996",13526,"1988",190512,NA,NA
"RM2",0,1655,1906,0,0,0,FALSE,"Med Offc Cndo","2015",130000,"2011",75000,"1996",0,"1989",206875,NA,NA
"RM2",0,931,1906,0,0,0,FALSE,"Med Offc Cndo","2013",0,"2001",0,"1988",104272,NA,NA,NA,NA
"RM2",0,946,1906,0,0,0,FALSE,"Med Offc Cndo","2016",95000,"2010",0,"2007",0,"2000",0,"1988",104272
"RM2",0,836,1906,0,0,0,FALSE,"Med Offc Cndo","2016",78200,"2011",25000,"2011",0,"2011",0,"1988",93632
"RM2",0,1246,1906,0,0,0,FALSE,"Med Offc Cndo","2001",47325,"1998",0,"1995",0,"1990",155750,NA,NA
"RM2",0,903,1906,0,0,0,FALSE,"Med Offc Cndo","2012",0,"1999",0,"1997",0,"1994",0,"1988",92106
"RM2",0,1459,1906,0,0,0,FALSE,"Med Offc Cndo","2016",130000,"2005",0,"1995",0,"1995",0,"1995",0
"RM2",0,731,1906,0,1,1,FALSE,"Med Offc Cndo","1989",97800,NA,NA,NA,NA,NA,NA,NA,NA
"RM2",0,1425,1906,0,0,0,FALSE,"Med Offc Cndo","2016",140000,"2008",150000,"1988",168150,NA,NA,NA,NA
"RM2",0,1110,1906,0,0,0,FALSE,"Med Offc Cndo","2014",135000,"2004",70000,"1989",140970,NA,NA,NA,NA
"RM2",0.07,0,NA,0,0,0,FALSE,"Vacant Land","1998",0,"1995",10000,"1989",0,NA,NA,NA,NA
"RM2",0.08,1346,1900,2,2,0,FALSE,"Colonial","1997",53000,"1997",0,"1997",0,"1988",125000,NA,NA
"RM2",0.09,2460,1920,6,2,0,FALSE,"2 Family","2010",140000,"2009",67500,"2009",0,"2007",240000,"2003",0
"RM2",0.15,3583,1900,8,3,0,FALSE,"3 Family","2015",0,"2006",262500,"1976",32000,NA,NA,NA,NA
"RM2",0.13,3336,1910,6,3,0,FALSE,"3 Family","2014",125000,"2013",0,"2013",0,"2010",0,"2006",0
"RM2",0.13,3367,1910,6,3,0,FALSE,"3 Family","2003",126000,"1992",0,NA,NA,NA,NA,NA,NA
"RM2",0.13,3965,1900,7,5,0,FALSE,"Apt House","2006",230000,"2004",180000,"2001",154000,"1997",70000,"1996",0
"RM2",0.09,3216,1900,6,3,0,FALSE,"3 Family","2006",55000,"2001",10000,"2001",10000,"2001",0,"1997",0
"RM2",0.09,3164,1900,5,3,0,FALSE,"3 Family","1997",0,"1994",25090,"1994",0,NA,NA,NA,NA
"RM2",0.11,1728,1910,3,2,0,FALSE,"Colonial","2007",0,"2001",1e+05,"2000",170000,"1998",127500,"1997",0
"RM2",0.1,1172,1900,3,2,1,FALSE,"Colonial","2005",125000,"2001",0,"1996",9500,"1996",0,"1996",0
"RM2",0.05,1410,1910,4,1,0,FALSE,"Colonial","2008",143500,"2007",90000,"2007",0,"1997",55000,"1993",7500
"RM2",0.06,1243,1880,3,2,0,FALSE,"Colonial","2012",0,"2010",33100,"2010",0,"2010",0,"2002",0
"RM2",0.1,2520,1991,6,2,1,FALSE,"2 Family","1991",1000,NA,NA,NA,NA,NA,NA,NA,NA
"RM2",0.01,0,NA,0,0,0,FALSE,"Vacant Land","2012",0,"2003",0,"2002",0,"2000",0,"1994",12250
"RM2",0.07,0,NA,0,0,0,FALSE,"Vacant Land","2012",0,"2003",0,"2002",500,"1999",0,"1987",135000
"RM2",0.13,2000,1900,2,2,0,FALSE,"2 Family","1998",50000,"1991",0,NA,NA,NA,NA,NA,NA
"RM2",0.12,2370,1880,4,2,0,FALSE,"2 Family","2004",0,"2001",0,"1998",19500,"1998",0,"1998",0
"RM2",0.12,2753,1860,4,2,0,FALSE,"2 Family","2016",81000,"2014",0,"2014",0,"2006",285000,"2005",255000
"RM2",0.13,1920,1890,4,2,0,FALSE,"2 Family","2008",102000,"2002",70400,"1999",0,"1988",116000,NA,NA
"RM2",0.11,2540,1910,0,0,0,FALSE,"2 Family","2013",2e+05,"2013",0,"2012",0,"2012",0,"2012",0
"RM2",0.08,1626,1910,4,2,0,FALSE,"2 Family","2006",0,"2006",0,"2005",130000,"2003",66000,"2002",0
"RM2",0.08,0,NA,0,0,0,FALSE,"Vacant Land","2004",0,"1994",27500,NA,NA,NA,NA,NA,NA
"RM2",0.1,3501,1920,6,3,0,FALSE,"3 Family","2015",0,"2004",176000,"1993",35000,NA,NA,NA,NA
"RM2",0.13,3389,1910,6,3,0,FALSE,"3 Family","2000",55000,"1999",0,"1996",0,"1988",195000,NA,NA
"RM2",0.1,0,NA,0,0,0,FALSE,"Vacant Land","2016",32000,"2004",170000,"2003",135000,"1994",0,"1994",60000
"RM2",0.13,2793,1900,4,2,0,FALSE,"2 Family","1996",0,"1995",10000,"1995",0,NA,NA,NA,NA
"RM2",0.15,6110,1900,9,8,0,FALSE,"Apt 1-7 st","2017",0,"2011",0,"2011",305000,"2011",0,"2010",0
"RM2",0.14,2480,1890,4,2,0,FALSE,"2 Family","2017",0,"2016",128000,"2012",0,"2007",0,"1994",0
"RM2",0.13,3567,1890,6,2,0,FALSE,"2 Family","2016",0,"2015",0,"2012",161000,"2008",275000,"2008",0
"RM2",0.12,2320,1991,6,3,0,FALSE,"2 Family","2016",0,"1991",128000,NA,NA,NA,NA,NA,NA
"RM2",0.12,2320,1991,6,3,0,FALSE,"2 Family","2001",78000,"2000",0,"2000",0,"1991",129000,NA,NA
"RM2",0.16,4005,1890,6,3,0,FALSE,"3 Family","2006",0,"2003",235000,"1998",0,"1991",0,NA,NA
"RM2",0.05,2606,1860,6,2,1,FALSE,"2 Family","2017",0,"2015",150000,"2015",0,"2015",56000,"1995",33000
"RM2",0.15,4887,1900,6,3,0,FALSE,"3 Family","2005",280000,"2001",71250,"2001",0,"1947",0,NA,NA
"RM2",0.15,4440,1910,6,3,0,FALSE,"3 Family","2008",0,"2005",255000,"2001",71250,"2001",0,"1969",0
"RM2",0.1,1440,1900,2,2,0,FALSE,"2 Family","1996",0,"1988",90000,NA,NA,NA,NA,NA,NA
"RM2",0.12,0,NA,0,0,0,FALSE,"Outbuildings","1991",65000,NA,NA,NA,NA,NA,NA,NA,NA
"RM2",0.21,0,NA,0,0,0,FALSE,"Outbuildings","2012",0,"2012",0,"1999",0,"1995",162500,"1994",0
"RM2",0.16,2225,1900,2,2,0,FALSE,"Colonial","1998",85000,"1996",0,"1994",0,"1989",125000,NA,NA
"RM2",0.15,1980,1900,4,2,0,FALSE,"2 Family","2018",40000,"2017",75000,"2016",0,"2016",0,"2001",45000
"RM2",0.2,1810,1900,3,1,1,FALSE,"Colonial","2005",175000,"1997",85000,"1996",0,"1993",25000,"1990",64500
"RM2",0.13,3723,1900,8,3,0,FALSE,"3 Family","2001",125000,"1999",15000,"1992",0,NA,NA,NA,NA
"RM2",0.07,2830,1900,7,3,0,FALSE,"2 Family","2004",140000,"1994",0,NA,NA,NA,NA,NA,NA
"RM2",0.13,0,NA,0,0,0,FALSE,"Vacant Land","2004",5656,"1996",0,"1996",0,"1989",175000,NA,NA
"RM2",0.15,3858,1900,9,4,0,FALSE,"3 Family","2017",0,"2016",220000,"2013",0,"2013",123000,"2012",0
"RM2",0.16,5156,1917,0,0,0,FALSE,"Apt 1-7 st","2017",0,"2015",0,"2015",140000,"2011",160000,"2011",160000
"RM2",0.18,2604,1900,4,2,0,FALSE,"2 Family","1985",59900,NA,NA,NA,NA,NA,NA,NA,NA
"RM2",0.16,1944,1900,5,3,0,FALSE,"2 Family","2012",0,"2012",0,"2005",0,"2005",205000,"2005",0
"RM2",0.16,3546,1900,9,3,0,FALSE,"3 Family","2006",238000,"2003",185000,"2003",0,"2002",83000,"1988",205000
"RM2",0.04,2473,1900,4,2,0,FALSE,"2 Family","2009",66200,"2007",0,"2007",177000,"2004",0,"2004",0
"RM2",0.11,2023,1900,4,2,0,FALSE,"2 Family","2011",75000,"2005",0,"2005",0,"2005",0,"2004",0
"RM2",0.14,1736,1900,4,3,0,FALSE,"2 Family","2004",125000,"2004",77250,"2003",26900,"2002",0,"2002",0
"RM2",0.07,1776,1900,5,2,0,FALSE,"2 Family","2017",0,"2016",130000,"2010",0,"2010",70000,"2010",58500
"RM2",0.18,2060,1974,0,0,0,FALSE,"Retail&lt;10th sf","2015",120000,"2015",0,"2014",0,"2005",215000,"1988",145000
"RM2",0.08,0,NA,0,0,0,FALSE,"Vacant Land","2000",0,"1995",37809,"1994",36165,"1989",1e+05,NA,NA
"RM2",0.08,1039,1900,3,1,1,FALSE,"Colonial","2017",90000,"2012",40000,"2009",110000,"2007",95000,"2004",81000
"RM2",0.11,3270,1900,7,3,0,FALSE,"3 Family","2012",0,"2011",65000,"2010",117368,"2003",0,"2001",0
"RM2",0.13,3551,1900,9,3,0,FALSE,"3 Family","2016",0,"2016",160000,"2010",0,"2010",1e+05,"2009",0
"RM2",0.27,3404,1900,8,4,0,FALSE,"4 Family","2011",80000,NA,0,NA,NA,NA,NA,NA,NA
"RM2",0.07,1284,1900,4,1,0,FALSE,"Colonial","2012",0,"2010",42500,"2010",109768,"2008",43000,"2008",0
"RM2",0.06,1138,1900,3,1,1,FALSE,"Colonial","2014",0,"2014",42618,"2013",0,"2013",50266,"1996",57000
"RM2",0.1,3726,1900,8,3,0,FALSE,"3 Family","2011",75000,"2010",0,"2010",51000,"2010",0,"2006",299900
"RM2",0.05,2706,1900,0,0,0,FALSE,"Mix Ret Apt","1986",107000,NA,NA,NA,NA,NA,NA,NA,NA
"RM2",0.06,3119,1900,6,3,0,FALSE,"3 Family","2006",255000,"2002",129000,"1996",0,"1995",0,"1986",45000
"RM2",0.11,3180,1900,6,3,0,FALSE,"3 Family","2004",0,"1995",49000,"1986",0,NA,NA,NA,NA
"RM2",0.12,2800,1900,6,2,0,FALSE,"2 Family","1997",25000,"1992",0,NA,NA,NA,NA,NA,NA
"RM2",0.12,3840,1900,7,3,0,FALSE,"3 Family","2008",0,"2008",165000,"2008",0,"2007",329500,"2005",0
"RM2",0.12,3671,1900,7,3,0,FALSE,"3 Family","2017",0,"2014",0,"2014",120000,"2007",286597,"1999",0
"RM2",0.11,2761,1900,5,3,0,FALSE,"3 Family","2010",0,"2008",93675,"2008",0,"2006",280000,"2006",250000
"RM2",0.11,3293,1900,5,3,0,FALSE,"3 Family","2002",135000,"2000",15000,"1999",4400,NA,NA,NA,NA
"RM2",0.12,5128,1900,0,0,0,FALSE,"Apt 1-7 st","2012",0,"2006",295000,"2003",0,"2002",2e+05,"2001",37500
"RM2",0.13,5022,1900,8,4,1,FALSE,"4 Family","2002",220000,"2001",210000,"1990",189000,NA,NA,NA,NA
"RM2",0.12,3726,1900,6,3,0,FALSE,"3 Family","2005",64694,"1994",89000,NA,NA,NA,NA,NA,NA
"RM2",0.14,2231,1900,6,2,0,FALSE,"2 Family","2004",0,"2003",134000,"2003",0,"1995",0,"1995",15000
"RM2",0.15,5085,1900,8,3,0,FALSE,"3 Family","2006",2e+05,"2001",25000,"1986",135000,NA,NA,NA,NA
"RM2",0.17,3102,1900,6,3,0,FALSE,"2 Family","2003",157000,"1999",40000,"1991",37000,NA,NA,NA,NA
"RM2",0.18,3156,2011,5,3,0,FALSE,"2 Family","2013",195000,"2011",0,"2004",0,"1988",30000,NA,NA
"RM2",0.19,2189,1900,4,2,1,FALSE,"2 Family","2017",190000,"2013",0,"2013",0,"2004",0,"2002",0
"RM2",0.09,1098,1860,2,1,0,FALSE,"Colonial","2003",30000,"2001",11200,"1986",0,NA,NA,NA,NA
"RM2",0.17,3450,1900,6,3,0,FALSE,"3 Family","2015",0,"2015",107000,"2014",0,"2003",131000,"2003",0
"RM2",0.09,1552,1845,4,2,0,FALSE,"2 Family","2017",1e+05,"2012",0,"2000",0,"2000",0,"2000",0
"RM2",0.06,1040,1845,2,2,0,FALSE,"Colonial","1985",51800,NA,NA,NA,NA,NA,NA,NA,NA
"RM2",0.18,2857,1820,5,3,0,FALSE,"2 Family","2013",185000,"2010",0,"2010",0,"2010",0,"1997",33580
"RM2",0.1,3535,1900,6,3,0,FALSE,"3 Family","2017",0,"2015",219000,"2015",0,"2015",107000,"2015",0
"RM2",0.09,3350,1900,6,3,0,FALSE,"3 Family","2016",0,"2016",0,"2011",0,"1989",145000,NA,NA
"RM2",0.08,1869,1900,0,0,0,FALSE,"Mix Ret Apt","1989",145000,NA,NA,NA,NA,NA,NA,NA,NA
"RM2",0.08,2375,1900,4,3,0,FALSE,"2 Family","2011",0,"2010",125000,"2010",0,"1990",40000,NA,NA
"RM2",0.06,3154,1900,6,3,0,FALSE,"3 Family","2013",0,"2007",0,"2004",0,"2004",122000,"1985",56000
"RM2",0.09,3441,1900,9,4,0,FALSE,"4 Family","2011",0,"2011",118000,"2010",0,"2007",0,"2007",385000
"RM2",0.02,0,NA,0,0,0,FALSE,"Vacant Land","2012",0,"2012",0,"2012",0,"2005",95900,"2002",0
"RM2",0.11,1218,1875,2,1,1,FALSE,"Colonial","2012",28560,"2012",0,"2012",0,"2005",95900,"2002",0
"RM2",0,990,1968,3,1,0,FALSE,"Condominium","2008",35000,"2008",34500,"2008",98392,"2006",105000,"1999",0
"RM2",0,847,1968,2,1,0,FALSE,"Condominium","2012",54000,"2001",0,"1995",0,"1993",28000,NA,NA
"RM2",0,847,1968,2,1,0,FALSE,"Condominium","2012",54000,"2001",0,"1995",0,"1991",0,NA,NA
"RM2",0,990,1968,3,1,0,FALSE,"Condominium","2018",0,"2014",0,"2014",30000,"2014",0,"2006",105000
"RM2",0,847,1968,2,1,0,FALSE,"Condominium","2012",54000,"2001",0,"1999",5000,"1997",0,"1994",9000
"RM2",0.12,1987,1900,4,2,0,FALSE,"2 Family","2015",0,"2014",0,"2014",110000,"2009",85000,"1991",1e+05
"RM2",0.1,1404,1900,3,1,0,FALSE,"Colonial","2005",40000,"2004",0,NA,0,NA,NA,NA,NA
"RM2",0.06,476,1900,3,1,0,FALSE,"Bungalow","1991",5000,NA,NA,NA,NA,NA,NA,NA,NA
"RM2",0.06,4267,1900,8,4,0,FALSE,"4 Family","2007",0,"2006",0,"2005",2e+05,"2004",90000,NA,0
"RM2",0.16,4345,1864,9,6,0,FALSE,"3 Family","2013",217000,"2002",0,"1997",118500,"1996",0,"1995",0
"RM2",0.15,2285,1900,6,3,0,FALSE,"3 Family","2009",0,"2009",12501,"2007",0,"2005",210000,"2004",135000
"RM2",0.18,2899,1900,6,3,0,FALSE,"3 Family","2006",240000,"2005",115000,"1996",0,"1996",0,"1995",0
"RM2",0.07,3339,1900,6,3,0,FALSE,"2 Family","2004",140000,"2001",1000,"2000",0,NA,NA,NA,NA
"RM2",0.07,1231,1900,3,1,0,FALSE,"Colonial","2013",0,"2013",45000,"2010",0,"2010",0,"2004",0
"RM2",0.08,3162,1900,4,2,0,FALSE,"2 Family","2014",0,"2009",0,"2009",87000,"2009",0,"2007",285000
"RM2",0.08,3162,1900,6,2,0,FALSE,"2 Family","2013",0,"2013",45541,"2013",0,"2005",198000,"2005",106000
"RM2",0.02,0,NA,0,0,0,FALSE,"Vacant Land","2013",0,"2013",0,"2013",0,"2005",0,"2005",106000
"RM2",0.11,2988,1900,7,3,0,FALSE,"2 Family","2008",190000,"2001",1000,"2000",0,"1998",8000,"1997",0
"RM2",0.11,3417,1900,7,3,0,FALSE,"2 Family","2003",102000,"1999",1000,"1998",0,NA,NA,NA,NA
"RM2",0.09,3456,1900,6,3,1,FALSE,"2 Family","2013",88000,"2011",0,"2008",0,"2007",0,"2005",0
"RM2",0.12,3434,1900,7,3,0,FALSE,"2 Family","2008",195600,"1995",12500,"1992",0,NA,NA,NA,NA
"RM2",0.12,2904,1900,5,3,0,FALSE,"3 Family","2011",0,"2011",150450,"2009",20000,"2008",0,"2005",105000
"RM2",0.09,3370,1900,6,3,0,FALSE,"2 Family","1999",120000,"1999",120000,"1996",0,"1996",0,"1993",0
"RM2",0.09,2592,1910,5,3,0,FALSE,"3 Family","2016",138900,"2013",53000,"2013",0,"2006",255000,"2004",84000
"RM2",0.1,5222,1900,0,0,0,FALSE,"Apt 1-7 st","2017",0,"2016",0,"2016",507272,"2009",2e+05,"2008",0
"RM2",0.07,2229,1915,5,3,0,FALSE,"3 Family","2016",154294,"2016",152111,"2016",0,"2014",0,"2005",169900
"RM2",0.08,3615,1910,6,3,0,FALSE,"3 Family","2009",109900,"2008",0,"2007",0,"2000",53000,"2000",0
"RM2",0.15,2126,1915,3,2,0,FALSE,"2 Family","2001",38000,"1981",0,NA,NA,NA,NA,NA,NA
"RM2",0.05,1505,1900,3,1,0,FALSE,"Colonial","2012",56300,"2012",0,"2006",250000,"2006",75000,"2003",0
"RM2",0.06,1548,1900,4,1,1,FALSE,"Colonial","2015",113000,"2014",85000,"2010",46000,"2010",0,"2003",1e+05
"RM2",0.09,1286,1900,3,1,1,FALSE,"Colonial","2015",0,"2015",40000,"2014",0,"2005",116135,"2005",0
"RM2",0.09,2072,1900,4,3,0,FALSE,"3 Family","2016",0,"1994",0,"1982",20900,NA,NA,NA,NA
"RM2",0.08,2580,1900,5,3,0,FALSE,"2 Family","2005",40000,"2005",0,"2001",0,"2001",41000,"2000",0
"RM2",0.08,2783,1900,5,3,0,FALSE,"3 Family","2015",177500,"2009",1e+05,"2008",0,"2008",0,"2006",239700
"RM2",0.08,3101,1900,6,3,0,FALSE,"2 Family","2015",0,"2005",160000,"2002",1500,"2001",0,"2000",0
"RM2",0.1,0,NA,0,0,0,FALSE,"Vacant Land","2007",0,"1986",36000,NA,NA,NA,NA,NA,NA
"RM2",0.12,2610,1888,5,3,0,FALSE,"2 Family","2002",115000,"1998",10000,"1997",2500,"1995",2575,"1994",0
"RM2",0.15,6447,1900,0,0,0,FALSE,"Apt 1-7 st","2014",0,"2007",0,"2007",315000,"2001",147000,"2000",55000
"RM2",0.11,4020,1900,9,3,3,FALSE,"3 Family","2012",92500,"2012",0,"2012",0,"2003",0,"2001",0
"RM2",0.11,4020,1900,9,3,3,FALSE,"3 Family","2012",97300,"2011",0,"1984",8000,NA,NA,NA,NA
"RM2",0.1,2318,1900,5,3,0,FALSE,"3 Family","2008",0,"2006",275000,"2002",139000,"1995",0,"1992",146000
"RM2",0.24,5632,1900,0,0,0,FALSE,"Off Conv Res","2011",0,"1995",80000,"1980",0,NA,NA,NA,NA
"RM2",0.24,4595,1898,4,4,0,FALSE,"4 Family","2004",315000,"2000",102500,"1993",0,"1989",190000,NA,NA
"RM2",0.23,3316,1900,5,3,0,FALSE,"3 Family","2003",150000,NA,0,NA,NA,NA,NA,NA,NA
"RM2",0.26,4148,1900,9,9,0,FALSE,"Apt House","2016",550000,"2010",275000,"2010",0,"2003",0,"2003",150000
"RM2",0.16,4240,1900,9,4,0,FALSE,"4 Family","2001",0,"2001",0,"1988",213000,NA,NA,NA,NA
"RM2",0.17,1526,1998,3,2,1,FALSE,"Colonial","2006",210000,"2005",0,"2003",130000,"1999",92500,"1998",0
"RM2",0.44,2576,1900,24,14,0,TRUE,"2 Family","2000",15000,"1999",0,"1997",0,"1983",0,NA,NA
"RM2",0.08,2992,1900,5,3,0,FALSE,"3 Family","2016",220000,"2016",125000,"2016",0,"2009",0,"2009",241000
"RM2",0.09,2035,1900,4,1,1,FALSE,"Colonial","2003",0,"2002",0,"1987",90000,NA,NA,NA,NA
"RM2",0.09,2973,1900,4,2,0,FALSE,"2 Family","2004",145000,"2001",79000,"1996",0,"1995",0,"1994",0
"RM2",0.07,2671,1900,4,2,0,FALSE,"2 Family","2013",0,"2010",54000,"2010",0,"2010",68850,"1997",43000
"RM2",0.13,3257,1900,5,3,0,FALSE,"3 Family","2017",0,"2006",0,"2004",80000,"1971",0,NA,NA
"RM2",0.13,3848,1905,8,3,0,FALSE,"3 Family","2016",0,"2016",140000,"2016",60000,"2015",0,"1963",0
"RM2",0.09,1868,1900,4,2,0,FALSE,"2 Family","2008",105000,"2007",0,"2006",228000,"2005",115000,"1996",0
"RM2",0.09,3338,1900,6,3,0,FALSE,"3 Family","2014",0,"2013",0,"2013",108000,"2003",95000,"1975",0
"RM2",0.15,3758,1900,6,3,0,FALSE,"3 Family","2004",245000,"2004",0,"2004",40000,"1973",0,NA,NA
"RM2",0.15,2881,1900,5,3,0,FALSE,"2 Family","2004",1e+05,"2001",1000,"2000",0,"2000",0,"1987",129000
"RM2",0.15,3461,1900,6,4,0,FALSE,"3 Family","2008",0,"2008",0,"2006",0,"2003",143000,"1999",0
"RM2",0.18,4150,1900,9,5,0,FALSE,"4 Family","1994",0,"1993",29000,NA,NA,NA,NA,NA,NA
"RM2",0.17,3628,1920,6,4,0,FALSE,"4 Family","2009",0,"1993",1e+05,"1988",209000,NA,NA,NA,NA
"RM2",0.14,4005,1900,6,2,0,FALSE,"2 Family","2002",126000,"1990",110000,NA,NA,NA,NA,NA,NA
"RM2",0.2,0,NA,0,0,0,FALSE,"Outbuildings","2011",515000,"1990",0,NA,NA,NA,NA,NA,NA
"RM2",0.36,25455,1920,0,0,0,FALSE,"Apt 1-7 st","2002",415000,"1997",0,"1997",0,"1987",820000,"1987",820000
"RM2",0.21,9539,1920,0,0,0,FALSE,"Apt 1-7 st","2008",710000,"2005",860000,"2003",525000,"2000",0,"2000",0
"RM2",0.11,5061,1860,9,5,0,FALSE,"Apt House","2017",0,"2016",421500,"2016",2e+05,"2010",0,"2007",0
